food_name,calories,carbs,protein,fat
크로플_생크림 딸기 크로플,235,23.0,4.0,14.0
크로플_생크림 딸기잼 크로플,360,68.0,5.0,7.0
크로플_생크림 로투스 크로플,265,27.5,4.3,15.2
크로플_생크림 망고 크로플,219,25.0,4.0,14.0
크로플_생크림 망고치즈케이크 크로플,253,27.0,6.0,13.0
크로플_생크림 바나나 브륄레 크로플,124,33.12,2.55,4.46
크로플_생크림 블루베리 크로플,215,22.7,4.0,13.0
크로플_생크림 샤인머스캣 크로플,226,21.2,4.0,14.0
크로플_생크림 애플잼 크로플,457,91.0,4.0,7.0
크로플_생크림 오레오 크로플,288,33.0,5.0,15.5
크로플_생크림 위에 뛰노는 큐브퐁듀 크로플,275,33.33,5.0,12.5
크로플_생크림 청포도 크로플,220,17.6,3.0,11.0
크로플_생크림 큐브망고 크로스 크로플,206,30.48,3.81,6.67
크로플_생크림 큐브블루베리 크로스 크로플,208,30.48,3.81,6.67
크로플_생크림인절미 크로플,253,28.18,6.36,11.82
크로플_스팸완전차단 두겹체다치즈 크로플,244,19.23,11.54,20.77
크로플_앙증맞은 앙버터 크로플,431,38.89,5.56,27.78
크로플_애플사과 시나몬 크로플,288,46.25,5.0,7.5
크로플_오레오 크로플 생크림,235,36.36,4.55,9.09
크로플_오레오 크로플 초코커스터드크림,322,45.0,5.0,14.0
크로플_오레오 크로플 커스터드크림,289,42.0,5.0,12.0
크로플_와플보다 맛있는 플레인 크로플 빵,275,60.0,7.0,0.8
크로플_인생팥 크로플,239,24.7,6.5,12.0
크로플_인절미 크로플,230,30.0,5.0,12.0
크로플_전여친 생각 크로플 생크림,360,68.0,5.0,7.0
크로플_전여친 생각 크로플 크림치즈,305,28.18,6.36,18.18
크로플_체다치즈 크로플,222,18.0,4.0,13.0
크로플_초땅 반반크로스 크로플,472,64.81,8.33,23.15
크로플_초코 아이스크림 크로플,234,18.7,7.0,14.9
크로플_초코 아이스크림 크로플,188,22.93,3.41,8.78
크로플_치즈몽땅 크로플,300,32.95,10.23,19.32
크로플_치즈범벅 크로플,235,25.0,5.0,15.0
크로플_카라멜 브라운치즈 크로플,359,42.67,8.0,16.0
크로플_카이막 크로플,220,15.0,6.0,14.75
크로플_커스터드 브륄레 크로플,310,45.56,5.56,10.0
크로플_커스터드에 반한 딸기 크로플 딸기청,273,35.0,5.0,9.0
크로플_커스터드에 반한 딸기 크로플 생딸기,267,33.0,5.0,9.0
크로플_쿠앤크 아이스크림 크로플,233,19.0,6.0,14.0
크로플_쿠앤크 아이스크림 크로플,182,21.95,3.41,8.29
크로플_크림씨와 인절미양 크로플,238,42.0,6.0,13.0
크로플_크림치즈 엎은 누텔라 크로플,351,29.52,7.62,21.9
크로플_크림치즈&누텔라 크로플,242,28.0,5.0,13.8
크로플_티라미수 크로플 생크림,267,26.0,10.0,13.0
크로플_티라미수 크로플 초코커스터드 크림,326,32.0,10.0,16.0
크로플_티라미수 크로플 커스터드 크림,304,30.0,10.0,15.0
크로플_프렌치 크로플,215,15.0,3.0,11.0
크로플_호떡 아이스 크로플,217,15.53,3.54,10.61
크로플_호호불어 호떡 크로플,299,38.67,6.67,10.67
크로플_황치즈 뽀또 크로플,222,19.0,7.0,12.8
크로플_황치즈크림에 스며든 뽀또 크로플,268,35.79,5.26,10.53
크로플_황치즈크림위에 뛰노는 큐브치즈 크로플,260,29.57,5.22,12.17
스파게티_미트 토마토 파스타,185,30.21,3.13,4.86
스파게티_베이컨 크림 파스타,231,28.96,5.39,10.44
스파게티_쉬림프 로제 파스타,247,29.63,6.06,11.78
스파게티_뇨끼,172,18.8,4.7,8.7
미트볼조림_샤샤삭슈카,108,10.7,4.7,5.1
감자튀김_웨지감자,231,32.25,3.94,9.58
샐러드_트리플 치즈 샐러드,164,15.27,5.91,8.71
샐러드_과일리코타 샐러드,111,11.4,3.2,5.8
샐러드_시저치킨 샐러드,126,2.2,15.0,6.4
샐러드_치킨콥 샐러드,124,6.4,5.8,8.4
빙수_달고나 컵빙수,100,19.5,1.3,1.92
빙수_딸기 요거트 빙수,140,24.29,5.01,2.52
빙수_딸기 요거트 컵빙수,159,31.4,3.03,2.4
빙수_딸기 컵빙수,98,19.69,1.24,1.62
빙수_옛날 컵빙수,117,23.41,1.73,1.78
빙수_옛날 컵빙수,203,30.39,8.76,5.21
빙수_제주 한라봉 빙수,145,23.85,6.76,2.5
빙수_초코 씨리얼 빙수,159,24.61,6.44,3.89
빙수_치즈 컵빙수,109,18.19,1.03,3.53
빙수_팥빙수,269,50.22,4.44,5.33
샤베트_블루파인 샤베트,40,9.36,0.23,0.17
샤베트_와인 샤베트,74,17.66,0.21,0.43
아이스크림_31요거트 아이스크림,172,26.96,4.35,5.22
아이스크림_그린티 아이스크림,213,23.48,4.35,11.3
아이스크림_뉴욕치즈 케이크 아이스크림,257,29.57,5.22,13.04
아이스크림_망고탱고 아이스크림,173,26.96,2.61,6.09
아이스크림_민트초콜릿칩 아이스크림,225,23.48,3.48,13.04
아이스크림_바닐라 아이스크림,214,22.61,3.48,12.17
아이스크림_바람과함께사라지다 아이스크림,234,29.57,3.48,11.3
아이스크림_베리베리스트로베리 아이스크림,198,23.48,2.61,10.43
아이스크림_슈팅스타 아이스크림,226,30.43,2.61,10.43
아이스크림_아몬드봉봉 아이스크림,271,32.17,4.35,13.91
아이스크림_아포가토,97,8.89,1.67,6.11
아이스크림_엄마는외계인 아이스크림,257,28.7,4.35,13.91
아이스크림_이상한나라의솜사탕 아이스크림,250,28.7,4.35,13.04
아이스크림_자모카아몬드훠지 아이스크림,237,29.57,4.35,11.3
아이스크림_쫀떡궁합 아이스크림,245,29.57,4.35,12.17
아이스크림_체리쥬빌레 아이스크림,208,27.83,2.61,9.57
아이스크림_초코나무숲 아이스크림,252,29.57,6.09,12.17
아이스크림_초콜릿무스 아이스크림,277,29.57,4.35,15.65
아이스크림_초콜릿 아이스크림,238,27.83,4.35,12.17
아이스크림_쿠키앤크림 아이스크림,198,21.74,4.35,10.43
아이스크림_피스타치오아몬드 아이스크림,263,24.35,6.09,15.65
아이스크림_31 올스타 아이스크림,253,30.43,3.48,13.04
아이스크림_구름 속 시나모롤 아이스크림,233,31.3,3.48,10.43
아이스크림_그릭요거트,135,7.45,6.67,8.77
아이스크림_녹차 아이스크림,313,51.75,4.27,10.1
아이스크림_뉴욕치즈케이크아츄,382,47.63,6.18,18.17
아이스크림_다크 초코 나이트 아이스크림,302,33.91,4.35,16.52
아이스크림_데코콘 아이스크림,323,49.9,5.31,11.33
아이스크림_디노 젤리 아이스크림,223,28.7,3.48,10.43
아이스크림_라이언망고 마카롱 아이스크림,195,30.43,2.61,6.96
아이스크림_러브미 아이스크림,217,25.22,3.48,11.3
아이스크림_레드 라즈베리 소르베 아이스크림,129,32.17,0.0,0.0
아이스크림_레인보우샤베트 아이스크림,141,28.7,2.61,1.74
아이스크림_마법사의 할로윈 아이스크림,254,28.7,3.48,13.91
아이스크림_마시는 요거트,65,4.0,3.0,4.1
아이스크림_메이플아츄,296,51.67,4.28,7.59
아이스크림_바나나쥬빌레 아이스크림,217,24.35,2.61,12.17
아이스크림_바닐라아몬드 크런치 아이스크림,218,26.96,6.09,9.57
아이스크림_벅스 버니버니 당근당근 아이스크림,227,27.83,3.48,11.3
아이스크림_블랙 소르베 아이스크림,122,30.43,0.0,0.0
아이스크림_사랑에 빠진 딸기 아이스크림,254,28.7,3.48,13.91
아이스크림_소프트 아이스크림,139,21.62,3.0,4.5
아이스크림_수퍼 펭귄 시리얼 아이스크림,262,28.7,3.48,14.78
아이스크림_시카고팝콘 아이스크림,232,25.22,3.48,13.04
아이스크림_아이스 노티드 우유 생크림 아이스크림,236,26.09,3.48,13.04
아이스크림_아이스 노티드 클래식 바닐라 아이스크림,196,27.83,3.48,7.83
아이스크림_아이스크림,113,20.0,2.5,2.92
아이스크림_아이스크림츄러스,189,29.49,3.7,6.2
아이스크림_아츄 아이스크림,173,27.5,3.13,5.63
아이스크림_알폰소 망고 아이스크림,215,29.57,2.61,9.57
아이스크림_애플 민트 아이스크림,164,26.09,5.22,4.35
아이스크림_에스프레소 앤 크림 아이스크림,178,22.61,4.35,7.83
아이스크림_오레오 아츄,345,55.87,5.4,11.0
아이스크림_오레오 쿠키 앤 크림치즈 아이스크림,265,28.7,4.35,14.78
아이스크림_요아정 아이스크림,123,23.4,3.11,1.83
아이스크림_월넛 아이스크림,240,28.7,7.83,10.43
아이스크림_인절미 아츄,298,44.59,6.36,8.52
아이스크림_찰떡이구마 아이스크림,210,31.3,3.48,7.83
아이스크림_초코 아몬드 봉봉 아이스크림,268,30.43,5.22,13.91
아이스크림_초코 퐁당 쿠키런 아이스크림,280,31.3,3.48,15.65
아이스크림_초코넛 마카다미아 아이스크림,235,27.83,3.48,12.17
아이스크림_초코 아이스크림,152,24.0,3.2,4.8
아이스크림_초코 아이스크림,350,53.66,6.95,11.83
아이스크림_초코아츄 아이스크림,201,30.3,3.64,7.27
아이스크림_초코야 민트해 아이스크림,283,32.17,3.48,15.65
아이스크림_초콜릿 칩 아이스크림,233,23.48,3.48,13.91
아이스크림_춘식이가 반할수박에 아이스크림,143,33.91,0.0,0.87
아이스크림_카라멜 아이스크림,387,50.41,5.51,18.06
아이스크림_캠핑 앤 스모어 아이스크림,244,32.17,3.48,11.3
아이스크림_컬러후레이크 아이스크림,398,61.46,5.21,14.58
아이스크림_콘 아이스크림,323,49.9,5.31,11.33
아이스크림_투둠초콜릿 프레첼 아이스크림,237,30.43,3.48,11.3
아이스크림_파핑파핑 바나나 아이스크림,205,25.22,2.61,10.43
아이스크림_팝핑 스타 라이즈 아이스크림,210,33.04,1.74,7.83
아이스크림_프릳츠 커피 아이스크림,227,26.96,4.35,11.3
아이스크림_피나콜라다 아이스크림,173,36.52,0.87,2.61
아이스크림_피치 요거트 아이스크림,192,38.26,1.74,3.57
아이스크림_흑당 아이스크림,162,34.19,1.94,1.74
아이스크림_흑당아츄 아이스크림,202,37.44,2.56,4.62
요구르트(액상)_그래놀라 요거트,61,8.03,1.3,2.66
요구르트(액상)_그릭요거트,144,14.0,6.0,7.0
요구르트(액상)_딸기요거트,75,15.8,1.73,0.55
요구르트(액상)_마시는요거트 딸기,150,19.02,5.12,5.85
요구르트(액상)_마시는요거트 블루베리,154,20.24,5.12,5.85
요구르트(액상)_마시는요거트 플레인,126,12.25,5.25,6.25
요구르트(액상)_망고요거트,72,14.8,1.55,0.7
요구르트(액상)_블루베리 요거트,96,19.21,1.46,1.44
요구르트(액상)_플레인요거트,62,13.2,2.16,0.7
과ㆍ채주스_딸기바나나,59,11.4,1.01,1.05
과ㆍ채주스_딸기 주스,51,12.54,0.1,0.03
과ㆍ채주스_딸기 주스,81,19.57,0.43,0.21
과ㆍ채주스_망고바나나,67,13.6,1.06,0.93
과ㆍ채주스_망고 주스,29,6.46,0.09,0.35
과ㆍ채주스_수박 주스,50,12.11,0.53,0.0
과ㆍ채주스_수박 주스,29,6.38,0.43,0.21
과ㆍ채주스_스트로베리 주스,53,13.16,0.39,0.0
과ㆍ채주스_초코바나나,63,11.4,1.45,1.28
과ㆍ채주스_딸기 쥬스,49,12.24,0.0,0.0
과ㆍ채주스_수박 생과일 쥬스,32,5.64,0.57,0.07
과ㆍ채주스_토마토 생과일 쥬스,18,1.98,0.46,0.09
과ㆍ채주스_홍시 쥬스,30,5.47,0.16,0.06
과ㆍ채주스_샤인머스켓케일주스,40,9.81,0.0,0.0
과ㆍ채주스_오렌지당근주스,40,9.81,0.0,0.0
귤차_제주청귤티 아이스(ICED),37,8.22,0.06,0.0
귤차_제주청귤티 핫(HOT),48,10.69,0.08,0.0
기타차_레몬페퍼민트티 아이스(ICED),25,5.54,0.05,0.02
기타차_레몬페퍼민트티 핫(HOT),33,7.2,0.07,0.03
기타차_레몬허니블랙티 아이스(ICED),34,8.13,0.1,0.01
기타차_레몬허니블랙티 핫(HOT),44,10.57,0.14,0.01
기타차_배도라지차 아이스(ICED),41,10.15,0.0,0.0
기타차_배도라지차 핫(HOT),53,13.2,0.0,0.0
기타차_자몽히비스커스티 아이스(ICED),19,4.71,0.1,0.01
기타차_자몽히비스커스티 핫(HOT),25,6.12,0.13,0.01
기타차_캐모마일리치티 아이스(ICED),28,6.88,0.0,0.0
기타차_캐모마일리치티 핫(HOT),36,8.95,0.01,0.0
기타차_하동매실피치티 아이스(ICED),41,9.67,0.09,0.12
기타차_하동매실피치티 핫(HOT),53,12.57,0.12,0.15
라떼_고구마 라떼,74,13.4,1.24,1.68
라떼_군고구마 라떼 핫(HOT),121,18.37,3.26,3.72
라떼_군고구마 라떼 아이스(ICED),97,15.96,2.34,2.77
라떼_그린 라떼 아이스(ICED),54,7.8,1.46,1.95
라떼_그린 라떼,90,10.97,2.9,3.87
라떼_그린민트 초콜릿 아이스(ICED),88,11.22,1.71,4.15
라떼_그린민트 초콜릿 핫(HOT),140,16.45,3.23,6.77
라떼_녹차 라떼,57,9.61,1.59,1.4
라떼_딸기 라떼,65,9.87,1.36,2.21
라떼_리얼 단호박 라떼,68,8.77,4.0,2.0
라떼_민트크림초코,67,10.5,1.25,2.17
라떼_밀크티,61,9.47,1.65,1.83
라떼_블랙 타이거 라떼 아이스(ICED),181,24.3,5.59,6.75
라떼_블랙 타이거 라떼 핫(HOT),170,20.21,5.79,7.26
라떼_블루베리 라떼,65,11.45,1.42,1.51
라떼_오곡 라떼,65,9.79,1.65,2.15
라떼_콘 라떼 아이스(ICED),83,12.68,2.68,2.93
라떼_콘 라떼 핫(HOT),135,18.39,2.9,5.48
라떼_토피넛 라떼,68,9.83,1.56,2.52
라떼_폭탄초코,78,10.7,1.51,3.21
라떼_허니 그린 라떼 아이스(ICED),61,8.94,1.7,1.91
라떼_허니 그린 라떼 핫(HOT),105,14.52,3.23,3.87
라떼_흑당 단호박 라떼,102,17.07,1.95,2.93
라떼_딸기 라떼,106,14.7,1.2,4.7
라떼_흑임자 두유 라떼 아이스(ICED),48,4.57,2.43,2.2
라떼_흑임자 두유 라떼 핫(HOT),69,6.24,3.88,3.25
라떼_고구마라떼 아이스(ICED),61,10.66,1.18,1.51
라떼_고구마라떼 핫(HOT),70,11.64,1.44,1.84
라떼_곡물라떼 아이스(ICED),76,10.82,2.3,2.56
라떼_곡물라떼 핫(HOT),82,11.25,2.55,2.9
라떼_더블초코라떼 아이스(ICED),62,8.32,1.34,3.06
라떼_더블초코라떼 핫(HOT),66,8.93,1.47,3.23
라떼_딸기라떼 아이스(ICED),71,11.17,0.88,2.3
라떼_망고라떼 아이스(ICED),94,17.43,0.81,2.3
라떼_민트초코오레오라떼 아이스(ICED),88,9.56,1.57,3.86
라떼_블루베리라떼 아이스(ICED),91,16.58,0.81,2.3
라떼_쿠키초코라떼 아이스(ICED),84,10.15,1.57,4.01
라떼_쿠키초코라떼 핫(HOT),90,10.95,1.73,4.28
라떼_그린티라떼 아이스(ICED),55,8.02,1.27,1.96
라떼_그린티라떼 핫(HOT),67,8.87,1.78,2.63
라떼_바닐라라떼 아이스(ICED),34,4.83,0.86,1.15
라떼_바닐라라떼 핫(HOT),44,5.51,1.27,1.69
레몬차_레몬티,47,11.0,0.52,0.05
레몬차_레몬티 아이스(ICED),25,5.52,0.05,0.0
레몬차_레몬티 핫(HOT),33,7.18,0.06,0.0
레몬차_레몬티,41,10.14,0.0,0.0
마테차_스위트마테,2,0.28,0.06,0.04
밀크티_흑당밀크 아이스(ICED),63,8.21,1.27,1.69
밀크티/버블티_로얄 밀크티 아이스(ICED),74,11.95,1.46,2.2
밀크티/버블티_로얄 밀크티 핫(HOT),112,16.45,2.58,3.87
밀크티/버블티_블랙슈가 버블티,67,11.56,1.32,1.72
밀크티/버블티_얼그레이 밀크티 아이스(ICED),41,4.04,1.49,2.13
밀크티/버블티_얼그레이 밀크티 핫(HOT),65,6.45,2.58,3.23
밀크티/버블티_얼그레이 버블티,62,11.12,1.19,1.4
밀크티/버블티_초코 버블티,68,11.99,1.5,1.59
밀크티/버블티_타로 버블티,71,12.08,1.32,1.95
밀크티/버블티_흑당 버블티,83,15.74,1.28,1.7
밀크티/버블티_밀크티 아이스(ICED),46,6.67,1.12,1.62
사과차_석류 애플라임,59,14.78,0.0,0.0
스무디_곡성 멜론 스무디,80,17.23,0.85,0.64
스무디_그린민트 초코 탐앤치노,119,19.76,1.22,3.9
스무디_그린티 초코칩 탐앤치노,94,17.45,1.49,2.13
스무디_그린티 탐앤치노,87,15.85,0.98,2.2
스무디_녹차 프라페,71,12.3,1.55,1.74
스무디_딸기 스무디,65,12.2,0.66,1.47
스무디_딸기치즈 프라페,116,15.22,1.52,5.49
스무디_딸기쿠키 프라페,171,28.95,1.68,5.34
스무디_망고 스무디,58,12.2,0.75,0.7
스무디_메론 쉐이크,64,10.84,1.46,1.61
스무디_모카 프라페,97,12.1,1.49,4.75
스무디_민트 프라페,91,11.0,0.97,4.74
스무디_밀크 쉐이크,83,11.26,1.82,3.37
스무디_바닐라 탐앤치노,87,15.37,0.98,2.44
스무디_블루베리 요거트 스무디,64,14.39,0.49,0.49
스무디_석류 콜라겐 요거트스무디,84,16.81,1.49,1.28
스무디_아임파인,51,12.37,0.45,0.01
스무디_어른커피 쉐이크,78,14.39,0.1,2.2
스무디_얼음수박,34,7.88,0.5,0.01
스무디_엑스트라 자바칩 탐앤치노,121,20.64,1.49,3.62
스무디_월넛 탐앤치노,134,22.44,3.17,3.66
스무디_유자스무디,78,16.48,1.17,0.8
스무디_자바칩 탐앤치노,114,18.54,1.46,3.9
스무디_콜라겐 요거트스무디,85,16.17,1.91,1.28
스무디_쿠키 프라페,104,104.0,1.53,4.55
스무디_쿠키앤크림 탐앤치노,83,15.74,1.28,1.7
스무디_폭탄 프라페,110,14.0,1.07,5.53
스무디_플레인 요거트 스무디,86,17.07,1.71,1.22
스무디_허니 월넛치노,147,24.47,3.83,3.83
스무디_딸기 복숭아 스무디,35,8.88,0.0,0.0
스무디_레몬 딸기 스무디,46,11.57,0.05,0.0
스무디_그린티프라페,88,16.31,1.15,3.15
스무디_딸기스무디,101,22.03,0.71,0.95
스무디_딸기요거트스무디,75,14.55,0.86,1.4
스무디_리얼초코자바칩프라페,97,12.42,1.31,4.21
스무디_망고스무디,92,20.14,0.71,0.95
스무디_망고요거트스무디,79,14.65,0.88,1.4
스무디_모카자바칩프라페,94,12.5,1.05,3.87
스무디_민트초코오레오프라페,93,11.28,1.15,3.38
스무디_블루베리스무디,89,19.05,0.71,0.95
스무디_블루베리요거트스무디,76,14.86,0.86,1.4
스무디_유자스무디,45,11.27,0.0,0.0
스무디_캔디소다 밀크쉐이크,99,13.51,0.92,4.55
스무디_커피 밀크쉐이크,96,12.52,0.98,4.55
스무디_쿠키 밀크쉐이크,114,15.74,1.12,5.12
스무디_쿠키초코프라페,87,11.03,1.31,4.09
스무디_플레인 밀크쉐이크,95,11.57,0.99,4.94
스무디_플레인요거트스무디,75,13.99,1.02,1.65
식혜_단호박 식혜,48,11.69,0.16,0.05
식혜_얼음동동 식혜,44,10.82,0.11,0.04
쌍화차_대추쌍화차 아이스(ICED),40,9.93,0.03,0.01
쌍화차_대추쌍화차 핫(HOT),51,12.91,0.03,0.01
아이스티_복숭아 아이스티,51,12.4,0.06,0.08
아이스티_NEW복숭아아이스티,31,7.54,0.01,0.11
에이드_딸기레몬 에이드,49,12.24,0.01,0.02
에이드_라임 에이드,42,10.4,0.02,0.05
에이드_레몬 에이드,40,9.83,0.07,0.08
에이드_블루레몬 에이드,45,11.1,0.06,0.07
에이드_블루베리 에이드,59,14.48,0.07,0.14
에이드_유자레이드,51,12.4,0.25,0.09
에이드_자몽 에이드,38,8.96,0.35,0.06
에이드_제주 한라봉 크러쉬드 에이드,86,21.09,0.22,0.04
에이드_청포도 에이드,53,12.7,0.01,0.18
에이드_체리콕,56,13.9,0.01,0.05
에이드_폭탄 에이드,44,10.7,0.11,0.06
에이드_레몬 에이드,25,5.52,0.05,0.0
에이드_복숭아 에이드,17,4.21,0.0,0.0
에이드_자몽 에이드,22,4.65,0.1,0.0
에이드_제주청귤 에이드,34,8.22,0.06,0.0
에이드_청포도 에이드,23,4.87,0.1,0.08
오미자차_문경오미자티 아이스(ICED),39,9.15,0.0,0.0
오미자차_문경오미자티 핫(HOT),39,9.15,0.0,0.0
유자차_유자 피나콜라다,45,11.3,0.0,0.0
유자차_유자티,56,13.7,0.13,0.07
자몽차_꿀자몽티,58,14.3,0.13,0.07
